idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
239324,2019-06-05 02:00:00,2019-06-05 02:15:00,2019-06-05 02:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-91.0,-93.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-91.0,-94.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 05:45:00,2019-06-05 06:00:00,2019-06-05 06:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 19:30:00,2019-06-05 19:45:00,2019-06-05 20:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-82.0,-88.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-85.0,-87.0,13.0,13.0,-91.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 00:45:00,2019-06-05 01:00:00,2019-06-05 01:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-93.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 21:45:00,2019-06-05 22:00:00,2019-06-05 22:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-94.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-86.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 10:30:00,2019-06-05 10:45:00,2019-06-05 11:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 23:15:00,2019-06-05 23:30:00,2019-06-05 23:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-90.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-88.0,-90.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 04:30:00,2019-06-05 04:45:00,2019-06-05 05:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 07:00:00,2019-06-05 07:15:00,2019-06-05 07:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-97.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 03:30:00,2019-06-05 03:45:00,2019-06-05 04:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-91.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 17:00:00,2019-06-05 17:15:00,2019-06-05 17:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-84.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-81.0,-92.0,13.0,13.0,-87.0,-96.0,0.0,0.0,9.0,9.0,-86.0,-91.0,13.0,13.0,-94.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 20:45:00,2019-06-05 21:00:00,2019-06-05 21:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-84.0,-86.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-92.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 01:45:00,2019-06-05 02:00:00,2019-06-05 02:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-89.0,-91.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-91.0,-93.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 22:30:00,2019-06-05 22:45:00,2019-06-05 23:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-87.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 13:45:00,2019-06-05 14:00:00,2019-06-05 14:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-91.0,-97.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-85.0,-97.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-94.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 18:30:00,2019-06-05 18:45:00,2019-06-05 19:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-82.0,-90.0,13.0,13.0,-88.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-89.0,13.0,13.0,-89.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-89.0,13.0,13.0,-91.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 06:45:00,2019-06-05 07:00:00,2019-06-05 07:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-97.0,-97.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 16:30:00,2019-06-05 16:45:00,2019-06-05 17:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-81.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-86.0,13.0,13.0,-92.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 23:00:00,2019-06-05 23:15:00,2019-06-05 23:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-90.0,13.0,13.0,-95.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 01:30:00,2019-06-05 01:45:00,2019-06-05 02:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-90.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-89.0,-91.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 19:15:00,2019-06-05 19:30:00,2019-06-05 19:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-82.0,-88.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-92.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 01:15:00,2019-06-05 01:30:00,2019-06-05 01:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-87.0,-90.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-89.0,-91.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 22:00:00,2019-06-05 22:15:00,2019-06-05 22:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-94.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-86.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 00:30:00,2019-06-05 00:45:00,2019-06-05 01:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-88.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-93.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 10:15:00,2019-06-05 10:30:00,2019-06-05 10:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 00:00:00,2019-06-05 00:15:00,2019-06-05 00:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-86.0,-89.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-88.0,13.0,13.0,-92.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 04:00:00,2019-06-05 04:15:00,2019-06-05 04:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 21:00:00,2019-06-05 21:15:00,2019-06-05 21:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 11:00:00,2019-06-05 11:15:00,2019-06-05 11:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 11:15:00,2019-06-05 11:30:00,2019-06-05 11:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 13:00:00,2019-06-05 13:15:00,2019-06-05 13:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-90.0,-97.0,13.0,13.0,-93.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 05:15:00,2019-06-05 05:30:00,2019-06-05 05:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-94.0,-95.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 15:45:00,2019-06-05 16:00:00,2019-06-05 16:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-84.0,-87.0,13.0,13.0,-90.0,-95.0,0.0,0.0,9.0,9.0,-83.0,-86.0,13.0,13.0,-90.0,-95.0,0.0,0.0,9.0,9.0,-82.0,-86.0,13.0,13.0,-90.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 09:15:00,2019-06-05 09:30:00,2019-06-05 09:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 19:00:00,2019-06-05 19:15:00,2019-06-05 19:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-89.0,13.0,13.0,-91.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-82.0,-88.0,13.0,13.0,-91.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 13:15:00,2019-06-05 13:30:00,2019-06-05 13:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-91.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-97.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 09:30:00,2019-06-05 09:45:00,2019-06-05 10:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 22:15:00,2019-06-05 22:30:00,2019-06-05 22:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-86.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 08:45:00,2019-06-05 09:00:00,2019-06-05 09:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 12:00:00,2019-06-05 12:15:00,2019-06-05 12:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 02:45:00,2019-06-05 03:00:00,2019-06-05 03:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-93.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-95.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 13:30:00,2019-06-05 13:45:00,2019-06-05 14:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-97.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-85.0,-97.0,13.0,13.0,-94.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 03:45:00,2019-06-05 04:00:00,2019-06-05 04:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-95.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 16:00:00,2019-06-05 16:15:00,2019-06-05 16:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-83.0,-86.0,13.0,13.0,-90.0,-95.0,0.0,0.0,9.0,9.0,-82.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-81.0,-86.0,13.0,13.0,-90.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 22:45:00,2019-06-05 23:00:00,2019-06-05 23:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-95.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 07:15:00,2019-06-05 07:30:00,2019-06-05 07:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-97.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 20:30:00,2019-06-05 20:45:00,2019-06-05 21:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-86.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-92.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 12:15:00,2019-06-05 12:30:00,2019-06-05 12:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 20:15:00,2019-06-05 20:30:00,2019-06-05 20:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-87.0,13.0,13.0,-91.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-86.0,13.0,13.0,-92.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-04 23:30:00,2019-06-04 23:45:00,2019-06-05 00:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 04:15:00,2019-06-05 04:30:00,2019-06-05 04:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 14:15:00,2019-06-05 14:30:00,2019-06-05 14:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-96.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-93.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 14:00:00,2019-06-05 14:15:00,2019-06-05 14:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-97.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-96.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 15:30:00,2019-06-05 15:45:00,2019-06-05 16:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-96.0,0.0,0.0,9.0,9.0,-84.0,-87.0,13.0,13.0,-90.0,-95.0,0.0,0.0,9.0,9.0,-83.0,-86.0,13.0,13.0,-90.0,-95.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 08:00:00,2019-06-05 08:15:00,2019-06-05 08:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 18:00:00,2019-06-05 18:15:00,2019-06-05 18:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-82.0,-89.0,13.0,13.0,-89.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-90.0,13.0,13.0,-90.0,-93.0,0.0,0.0,9.0,9.0,-82.0,-90.0,13.0,13.0,-88.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 11:30:00,2019-06-05 11:45:00,2019-06-05 12:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 15:00:00,2019-06-05 15:15:00,2019-06-05 15:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-93.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-86.0,-90.0,13.0,13.0,-93.0,-96.0,0.0,0.0,9.0,9.0,-85.0,-88.0,13.0,13.0,-91.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 10:00:00,2019-06-05 10:15:00,2019-06-05 10:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 17:30:00,2019-06-05 17:45:00,2019-06-05 18:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-91.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-81.0,-92.0,13.0,13.0,-87.0,-96.0,0.0,0.0,9.0,9.0,-82.0,-89.0,13.0,13.0,-89.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 09:45:00,2019-06-05 10:00:00,2019-06-05 10:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-89.0,13.0,13.0,-92.0,-94.0,0.0,0.0,9.0,9.0,-86.0,-88.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-93.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-04 23:45:00,2019-06-05 00:00:00,2019-06-05 00:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-86.0,-89.0,13.0,13.0,-92.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 16:15:00,2019-06-05 16:30:00,2019-06-05 16:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-82.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-81.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-91.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 14:30:00,2019-06-05 14:45:00,2019-06-05 15:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-91.0,-96.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-93.0,-96.0,0.0,0.0,9.0,9.0,-87.0,-93.0,13.0,13.0,-94.0,-96.0,-77.5,19.0,-41,-84,1.0
300127,2018-10-30 15:30:00,2018-10-30 15:45:00,2018-10-30 16:00:00,19,7,18,56,1,304.0,0.0,18.0,18.0,-39.0,-41.0,20.0,18.0,-44.0,-45.0,475.0,2.0,20.0,18.0,-39.0,-40.0,20.0,19.0,-43.0,-45.0,692.0,18.0,20.0,18.0,-39.0,-94.0,20.0,19.0,-43.0,-45.0,-71.0,19.0,-42,-84,4.0
300127,2018-10-30 08:30:00,2018-10-30 08:45:00,2018-10-30 09:00:00,19,7,18,56,1,651.0,3.0,20.0,18.0,-39.0,-41.0,20.0,18.0,-43.0,-45.0,816.0,11.0,20.0,18.0,-39.0,-40.0,20.0,19.0,-43.0,-44.0,766.0,34.0,20.0,18.0,-39.0,-40.0,20.0,19.0,-43.0,-44.0,-71.0,19.0,-42,-84,4.0
